"season_name","census_date","time_start","time_end","location","species","ad_female_count","ad_male_count","ad_unk_count","juv_female_count","juv_male_count","juv_unk_count","pup_live_count","pup_dead_count","unk_female_count","unk_male_count","unk_unk_count","census_notes","header_id","census_date_start","census_date_end","header_notes","research_program","orig_record","total_count","total_count_nodead"
"2011/12",2011-12-01,"11:00:00","17:00:00","Alcazar","Weddell seal",5,2,0,1,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",TRUE,8,
"2011/12",2011-12-01,"11:00:00","17:00:00","Antartico, Playa","Crabeater seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Antartico, Playa","Elephant seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Antartico, Playa","Leopard seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Antartico, Playa","Weddell seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Bahamonde","Crabeater seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Bahamonde","Elephant seal",0,0,0,0,0,2,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",TRUE,2,
"2011/12",2011-12-01,"11:00:00","17:00:00","Bahamonde","Leopard seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Bahamonde","Weddell seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Ballena Norte","Crabeater seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Ballena Norte","Elephant seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Ballena Norte","Leopard seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Ballena Norte","Weddell seal",0,1,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",TRUE,1,
"2011/12",2011-12-01,"11:00:00","17:00:00","Ballena Sur","Crabeater seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Ballena Sur","Elephant seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Ballena Sur","Leopard seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Ballena Sur","Weddell seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Cachorros","Crabeater seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Cachorros","Elephant seal",0,0,0,0,0,0,1,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",TRUE,1,
"2011/12",2011-12-01,"11:00:00","17:00:00","Cachorros","Leopard seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Cachorros","Weddell seal",0,1,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",TRUE,1,
"2011/12",2011-12-01,"11:00:00","17:00:00","Chungungo","Crabeater seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Chungungo","Elephant seal",0,0,0,3,0,0,2,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",TRUE,5,
"2011/12",2011-12-01,"11:00:00","17:00:00","Chungungo","Leopard seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Chungungo","Weddell seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Copi","Crabeater seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Copi","Elephant seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Copi","Leopard seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Copi","Weddell seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Daniel","Crabeater seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Daniel","Elephant seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Daniel","Leopard seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Daniel","Weddell seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Golondrina-del Lobero","Crabeater seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Golondrina-del Lobero","Elephant seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Golondrina-del Lobero","Leopard seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Golondrina-del Lobero","Weddell seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Hue","Crabeater seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Hue","Elephant seal",0,0,0,0,0,4,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",TRUE,4,
"2011/12",2011-12-01,"11:00:00","17:00:00","Hue","Leopard seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Hue","Weddell seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Larga","Crabeater seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Larga","Elephant seal",2,0,0,0,9,5,5,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",TRUE,21,
"2011/12",2011-12-01,"11:00:00","17:00:00","Larga","Leopard seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Larga","Weddell seal",1,1,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",TRUE,2,
"2011/12",2011-12-01,"11:00:00","17:00:00","Loberia","Crabeater seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Loberia","Elephant seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Loberia","Leopard seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Loberia","Weddell seal",0,0,0,0,0,1,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",TRUE,1,
"2011/12",2011-12-01,"11:00:00","17:00:00","Maderas","Crabeater seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Maderas","Elephant seal",0,0,2,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",TRUE,2,
"2011/12",2011-12-01,"11:00:00","17:00:00","Maderas","Leopard seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Maderas","Weddell seal",1,0,0,0,2,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",TRUE,3,
"2011/12",2011-12-01,"11:00:00","17:00:00","Marko","Crabeater seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Marko","Elephant seal",0,0,0,0,0,0,1,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",TRUE,1,
"2011/12",2011-12-01,"11:00:00","17:00:00","Marko","Leopard seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Marko","Weddell seal",0,0,0,0,0,1,1,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",TRUE,2,
"2011/12",2011-12-01,"11:00:00","17:00:00","Media Luna","Crabeater seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Media Luna","Elephant seal",2,6,0,9,69,6,61,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",TRUE,153,
"2011/12",2011-12-01,"11:00:00","17:00:00","Media Luna","Leopard seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Media Luna","Weddell seal",1,2,0,0,0,1,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",TRUE,4,
"2011/12",2011-12-01,"11:00:00","17:00:00","Modulo","Crabeater seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Modulo","Elephant seal",0,0,0,0,0,0,1,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",TRUE,1,
"2011/12",2011-12-01,"11:00:00","17:00:00","Modulo","Leopard seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Modulo","Weddell seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Nibaldo","Crabeater seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Nibaldo","Elephant seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Nibaldo","Leopard seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Nibaldo","Weddell seal",1,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",TRUE,1,
"2011/12",2011-12-01,"11:00:00","17:00:00","Papua","Crabeater seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Papua","Elephant seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Papua","Leopard seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Papua","Weddell seal",0,0,0,2,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",TRUE,2,
"2011/12",2011-12-01,"11:00:00","17:00:00","Paulina-Aranda","Crabeater seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Paulina-Aranda","Elephant seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Paulina-Aranda","Leopard seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Paulina-Aranda","Weddell seal",0,1,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",TRUE,1,
"2011/12",2011-12-01,"11:00:00","17:00:00","Pinochet de la Barra","Crabeater seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Pinochet de la Barra","Elephant seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Pinochet de la Barra","Leopard seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Pinochet de la Barra","Weddell seal",1,0,0,1,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",TRUE,2,
"2011/12",2011-12-01,"11:00:00","17:00:00","Roquerio","Crabeater seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Roquerio","Elephant seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Roquerio","Leopard seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Roquerio","Weddell seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","San Telmo, Punta","Crabeater seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","San Telmo, Punta","Elephant seal",0,0,0,5,24,3,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",TRUE,32,
"2011/12",2011-12-01,"11:00:00","17:00:00","San Telmo, Punta","Elephant seal",0,0,0,5,24,3,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",TRUE,32,
"2011/12",2011-12-01,"11:00:00","17:00:00","San Telmo, Punta","Leopard seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","San Telmo, Punta","Weddell seal",2,3,5,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",TRUE,10,
"2011/12",2011-12-01,"11:00:00","17:00:00","San Telmo, Punta","Weddell seal",2,3,5,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",TRUE,10,
"2011/12",2011-12-01,"11:00:00","17:00:00","Yamana, Playa","Crabeater seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Yamana, Playa","Elephant seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Yamana, Playa","Leopard seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Yamana, Playa","Weddell seal",0,0,0,0,1,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",TRUE,1,
"2011/12",2011-12-01,"11:00:00","17:00:00","Yuseff, Punta","Crabeater seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Yuseff, Punta","Elephant seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Yuseff, Punta","Leopard seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-01,"11:00:00","17:00:00","Yuseff, Punta","Weddell seal",0,0,0,0,0,0,0,,,,,,"2",2011-12-01,2011-12-01,,"USAMLR",,0,
"2011/12",2011-12-09,"09:30:00","17:00:00","Alcazar","Crabeater seal",0,0,0,0,0,0,0,,,,,,"3",2011-12-09,2011-12-09,,"USAMLR",,0,
"2011/12",2011-12-09,"09:30:00","17:00:00","Alcazar","Elephant seal",0,0,0,0,0,0,0,,,,,,"3",2011-12-09,2011-12-09,,"USAMLR",,0,
"2011/12",2011-12-09,"09:30:00","17:00:00","Alcazar","Leopard seal",0,0,0,0,0,0,0,,,,,,"3",2011-12-09,2011-12-09,,"USAMLR",,0,
"2011/12",2011-12-09,"09:30:00","17:00:00","Alcazar","Weddell seal",5,7,0,0,1,0,0,,,,,,"3",2011-12-09,2011-12-09,,"USAMLR",TRUE,13,
"2011/12",2011-12-09,"09:30:00","17:00:00","Antartico, Playa","Crabeater seal",0,0,0,0,0,0,0,,,,,,"3",2011-12-09,2011-12-09,,"USAMLR",,0,
"2011/12",2011-12-09,"09:30:00","17:00:00","Antartico, Playa","Elephant seal",0,0,0,0,0,0,0,,,,,,"3",2011-12-09,2011-12-09,,"USAMLR",,0,
"2011/12",2011-12-09,"09:30:00","17:00:00","Antartico, Playa","Leopard seal",0,0,0,0,0,0,0,,,,,,"3",2011-12-09,2011-12-09,,"USAMLR",,0,
"2011/12",2011-12-09,"09:30:00","17:00:00","Antartico, Playa","Weddell seal",0,0,0,1,0,0,0,,,,,,"3",2011-12-09,2011-12-09,,"USAMLR",TRUE,1,
"2011/12",2011-12-09,"09:30:00","17:00:00","Bahamonde","Crabeater seal",0,0,0,0,0,0,0,,,,,,"3",2011-12-09,2011-12-09,,"USAMLR",,0,
"2011/12",2011-12-09,"09:30:00","17:00:00","Bahamonde","Elephant seal",1,0,0,2,0,0,0,,,,,,"3",2011-12-09,2011-12-09,,"USAMLR",TRUE,3,
"2011/12",2011-12-09,"09:30:00","17:00:00","Bahamonde","Leopard seal",0,0,0,0,0,0,0,,,,,,"3",2011-12-09,2011-12-09,,"USAMLR",,0,
"2011/12",2011-12-09,"09:30:00","17:00:00","Bahamonde","Weddell seal",0,0,0,0,0,0,0,,,,,,"3",2011-12-09,2011-12-09,,"USAMLR",,0,
"2011/12",2011-12-09,"09:30:00","17:00:00","Ballena Norte","Crabeater seal",0,0,0,0,0,0,0,,,,,,"3",2011-12-09,2011-12-09,,"USAMLR",,0,
"2011/12",2011-12-09,"09:30:00","17:00:00","Ballena Norte","Elephant seal",0,0,0,0,0,0,0,,,,,,"3",2011-12-09,2011-12-09,,"USAMLR",,0,
"2011/12",2011-12-09,"09:30:00","17:00:00","Ballena Norte","Leopard seal",0,0,0,0,0,0,0,,,,,,"3",2011-12-09,2011-12-09,,"USAMLR",,0,
"2011/12",2011-12-09,"09:30:00","17:00:00","Ballena Norte","Weddell seal",0,2,0,0,0,0,0,,,,,,"3",2011-12-09,2011-12-09,,"USAMLR",TRUE,2,
"2011/12",2011-12-09,"09:30:00","17:00:00","Ballena Sur","Crabeater seal",0,0,0,0,0,0,0,,,,,,"3",2011-12-09,2011-12-09,,"USAMLR",,0,
"2011/12",2011-12-09,"09:30:00","17:00:00","Ballena Sur","Elephant seal",0,0,0,0,0,0,0,,,,,,"3",2011-12-09,2011-12-09,,"USAMLR",,0,
"2011/12",2011-12-09,"09:30:00","17:00:00","Ballena Sur","Leopard seal",0,0,0,0,0,0,0,,,,,,"3",2011-12-09,2011-12-09,,"USAMLR",,0,
"2011/12",2011-12-09,"09:30:00","17:00:00","Ballena Sur","Weddell seal",0,0,0,0,0,0,0,,,,,,"3",2011-12-09,2011-12-09,,"USAMLR",,0,
"2011/12",2011-12-09,"09:30:00","17:00:00","Cachorros","Crabeater seal",0,0,0,0,0,0,0,,,,,,"3",2011-12-09,2011-12-09,,"USAMLR",,0,
"2011/12",2011-12-09,"09:30:00","17:00:00","Cachorros","Elephant seal",0,0,0,0,1,1,0,,,,,,"3",2011-12-09,2011-12-09,,"USAMLR",TRUE,2,
"2011/12",2011-12-09,"09:30:00","17:00:00","Cachorros","Leopard seal",0,0,0,0,0,0,0,,,,,,"3",2011-12-09,2011-12-09,,"USAMLR",,0,
"2011/12",2011-12-09,"09:30:00","17:00:00","Cachorros","Weddell seal",1,0,0,0,0,0,0,,,,,,"3",2011-12-09,2011-12-09,,"USAMLR",TRUE,1,
"2011/12",2011-12-09,"09:30:00","17:00:00","Chungungo","Crabeater seal",0,0,0,0,0,0,0,,,,,,"3",2011-12-09,2011-12-09,,"USAMLR",,0,
"2011/12",2011-12-09,"09:30:00","17:00:00","Chungungo","Elephant seal",1,0,0,1,2,2,3,,,,,,"3",2011-12-09,2011-12-09,,"USAMLR",TRUE,9,
"2011/12",2011-12-09,"09:30:00","17:00:00","Chungungo","Leopard seal",0,0,0,0,0,0,0,,,,,,"3",2011-12-09,2011-12-09,,"USAMLR",,0,
"2011/12",2011-12-09,"09:30:00","17:00:00","Chungungo","Weddell seal",0,1,0,0,0,0,0,,,,,,"3",2011-12-09,2011-12-09,,"USAMLR",TRUE,1,
"2011/12",2011-12-09,"09:30:00","17:00:00","Copi","Crabeater seal",0,0,0,0,0,0,0,,,,,,"3",2011-12-09,2011-12-09,,"USAMLR",,0,
"2011/12",2011-12-09,"09:30:00","17:00:00","Copi","Elephant seal",0,0,0,0,0,0,0,,,,,,"3",2011-12-09,2011-12-09,,"USAMLR",,0,
"2011/12",2011-12-09,"09:30:00","17:00:00","Copi","Leopard seal",0,0,0,0,0,0,0,,,,,,"3",2011-12-09,2011-12-09,,"USAMLR",,0,
"2011/12",2011-12-09,"09:30:00","17:00:00","Copi","Weddell seal",0,0,0,0,0,0,0,,,,,,"3",2011-12-09,2011-12-09,,"USAMLR",,0,
"2011/12",2011-12-09,"09:30:00","17:00:00","Daniel","Crabeater seal",0,0,0,0,0,0,0,,,,,,"3",2011-12-09,2011-12-09,,"USAMLR",,0,
"2011/12",2011-12-09,"09:30:00","17:00:00","Daniel","Elephant seal",0,0,0,0,0,0,0,,,,,,"3",2011-12-09,2011-12-09,,"USAMLR",,0,
"2011/12",2011-12-09,"09:30:00","17:00:00","Daniel","Leopard seal",0,0,0,0,0,0,0,,,,,,"3",2011-12-09,2011-12-09,,"USAMLR",,0,
"2011/12",2011-12-09,"09:30:00","17:00:00","Daniel","Weddell seal",0,0,0,0,0,0,0,,,,,,"3",2011-12-09,2011-12-09,,"USAMLR",,0,
"2011/12",2011-12-09,"09:30:00","17:00:00","Golondrina-del Lobero","Crabeater seal",0,0,0,0,0,0,0,,,,,,"3",2011-12-09,2011-12-09,,"USAMLR",,0,
"2011/12",2011-12-09,"09:30:00","17:00:00","Golondrina-del Lobero","Elephant seal",0,0,0,0,0,0,0,,,,,,"3",2011-12-09,2011-12-09,,"USAMLR",,0,
"2011/12",2011-12-09,"09:30:00","17:00:00","Golondrina-del Lobero","Leopard seal",0,0,0,0,0,0,0,,,,,,"3",2011-12-09,2011-12-09,,"USAMLR",,0,
"2011/12",2011-12-09,"09:30:00","17:00:00","Golondrina-del Lobero","Weddell seal",0,0,0,0,0,0,0,,,,,,"3",2011-12-09,2011-12-09,,"USAMLR",,0,
"2011/12",2011-12-09,"09:30:00","17:00:00","Hue","Crabeater seal",0,0,0,0,0,0,0,,,,,,"3",2011-12-09,2011-12-09,,"USAMLR",,0,
"2011/12",2011-12-09,"09:30:00","17:00:00","Hue","Elephant seal",0,0,0,0,1,0,0,,,,,,"3",2011-12-09,2011-12-09,,"USAMLR",TRUE,1,
"2011/12",2011-12-09,"09:30:00","17:00:00","Hue","Leopard seal",0,0,0,0,0,0,0,,,,,,"3",2011-12-09,2011-12-09,,"USAMLR",,0,
"2011/12",2011-12-09,"09:30:00","17:00:00","Hue","Weddell seal",0,0,0,0,0,0,0,,,,,,"3",2011-12-09,2011-12-09,,"USAMLR",,0,
"2011/12",2011-12-09,"09:30:00","17:00:00","Larga","Crabeater seal",0,0,0,0,0,0,0,,,,,,"3",2011-12-09,2011-12-09,,"USAMLR",,0,
"2011/12",2011-12-09,"09:30:00","17:00:00","Larga","Elephant seal",1,0,0,2,10,10,5,,,,,,"3",2011-12-09,2011-12-09,,"USAMLR",TRUE,28,
"2011/12",2011-12-09,"09:30:00","17:00:00","Larga","Leopard seal",0,0,0,0,0,0,0,,,,,,"3",2011-12-09,2011-12-09,,"USAMLR",,0,
"2011/12",2011-12-09,"09:30:00","17:00:00","Larga","Weddell seal",0,0,0,0,0,0,0,,,,,,"3",2011-12-09,2011-12-09,,"USAMLR",,0,
"2011/12",2011-12-09,"09:30:00","17:00:00","Loberia","Crabeater seal",0,0,0,0,0,0,0,,,,,,"3",2011-12-09,2011-12-09,,"USAMLR",,0,
"2011/12",2011-12-09,"09:30:00","17:00:00","Loberia","Elephant seal",0,0,0,0,0,0,0,,,,,,"3",2011-12-09,2011-12-09,,"USAMLR",,0,
"2011/12",2011-12-09,"09:30:00","17:00:00","Loberia","Leopard seal",0,0,0,0,0,0,0,,,,,,"3",2011-12-09,2011-12-09,,"USAMLR",,0,
"2011/12",2011-12-09,"09:30:00","17:00:00","Loberia","Weddell seal",0,0,0,0,0,0,0,,,,,,"3",2011-12-09,2011-12-09,,"USAMLR",,0,
"2011/12",2011-12-09,"09:30:00","17:00:00","Maderas","Crabeater seal",0,0,0,0,0,0,0,,,,,,"3",2011-12-09,2011-12-09,,"USAMLR",,0,
"2011/12",2011-12-09,"09:30:00","17:00:00","Maderas","Elephant seal",0,0,0,0,0,0,0,,,,,,"3",2011-12-09,2011-12-09,,"USAMLR",,0,
"2011/12",2011-12-09,"09:30:00","17:00:00","Maderas","Leopard seal",0,0,0,0,0,0,0,,,,,,"3",2011-12-09,2011-12-09,,"USAMLR",,0,
"2011/12",2011-12-09,"09:30:00","17:00:00","Maderas","Weddell seal",1,0,0,0,0,0,0,,,,,,"3",2011-12-09,2011-12-09,,"USAMLR",TRUE,1,
